일자|시간|구분,공급량
2019-01-27 15 D,1051.8584894488542
2019-01-27 16 D,1065.6437151403593
2019-01-27 17 D,1160.1748695959227
2019-01-27 18 D,1363.258179142944
2019-01-27 19 D,1584.2894592235762
2019-01-27 20 D,1621.0896395180719
2019-01-27 21 D,1541.2043921201403
2019-01-27 22 D,1482.3708359791144
2019-01-27 23 D,1367.4955100415857
2019-01-27 24 D,1264.0558010871384
2019-01-28 01 D,1107.3194943934113
2019-01-28 02 D,951.0507192275596
2019-01-28 03 D,895.7967803102274
2019-01-28 04 D,1013.3028800793004
2019-01-28 05 D,1147.95070909466
2019-01-28 06 D,1175.9802812002765
2019-01-28 07 D,1368.7864041026437
2019-01-28 08 D,1648.4430800247983
2019-01-28 09 D,1661.1517971411463
2019-01-28 10 D,1546.5189698478562
2019-01-28 11 D,1487.3027522692314
2019-01-28 12 D,1297.4131025628371
2019-01-28 13 D,1150.726190870816
2019-01-28 14 D,1109.5829273158838
2019-01-28 15 D,1065.7858673773294
2019-01-28 16 D,1053.1795799959823
2019-01-28 17 D,1116.971540114714
2019-01-28 18 D,1333.9488928975888
2019-01-28 19 D,1584.2381785540447
2019-01-28 20 D,1667.8884033944043
2019-01-28 21 D,1641.2105973671714
2019-01-28 22 D,1575.6510276060594
2019-01-28 23 D,1450.7101354913839
2019-01-28 24 D,1322.856264292708
2019-01-29 01 D,1154.9882423853962
2019-01-29 02 D,982.8311258114476
2019-01-29 03 D,912.738896633157
2019-01-29 04 D,1025.9051650115005
2019-01-29 05 D,1153.9896706614193
2019-01-29 06 D,1166.2283309470226
2019-01-29 07 D,1333.5943694249436
2019-01-29 08 D,1600.1046989290785
2019-01-29 09 D,1616.9008432629744
2019-01-29 10 D,1530.556777557355
2019-01-29 11 D,1466.7242532828204
2019-01-29 12 D,1289.646761379467
2019-01-29 13 D,1134.1326557893374
2019-01-29 14 D,1103.0849834525447
2019-01-29 15 D,1064.7476647812337
2019-01-29 16 D,1054.3619659276114
2019-01-29 17 D,1127.4264153368904
2019-01-29 18 D,1352.0704673400533
2019-01-29 19 D,1604.6583894409775
2019-01-29 20 D,1685.3704556839064
2019-01-29 21 D,1653.1155341105864
2019-01-29 22 D,1608.7392065688632
2019-01-29 23 D,1492.864634015175
2019-01-29 24 D,1366.9880634990568
2019-01-30 01 D,1193.0876347456174
2019-01-30 02 D,1014.1893733410366
2019-01-30 03 D,927.6824107910829
2019-01-30 04 D,1041.2289599083879
2019-01-30 05 D,1166.4507869350014
2019-01-30 06 D,1172.9404077663962
2019-01-30 07 D,1330.4670284063552
2019-01-30 08 D,1603.2891143040356
2019-01-30 09 D,1591.6969737561415
2019-01-30 10 D,1498.023095751321
2019-01-30 11 D,1455.2967444661072
2019-01-30 12 D,1265.4876981914713
2019-01-30 13 D,1118.3618896169692
2019-01-30 14 D,1083.288408350951
2019-01-30 15 D,1045.0563206034708
2019-01-30 16 D,1036.6783434475135
2019-01-30 17 D,1097.9248801925594
2019-01-30 18 D,1328.743897893654
2019-01-30 19 D,1582.3031305226443
2019-01-30 20 D,1654.7703269931167
2019-01-30 21 D,1616.001161974014
2019-01-30 22 D,1566.3786521219827
2019-01-30 23 D,1450.2357268727594
2019-01-30 24 D,1332.9657073730914
2019-01-31 01 D,1174.4854595688175
2019-01-31 02 D,1001.1114051977539
2019-01-31 03 D,924.3824797248748
2019-01-31 04 D,1029.0883546524183
2019-01-31 05 D,1155.77766414389
2019-01-31 06 D,1170.2736451407995
2019-01-31 07 D,1333.954734921606
2019-01-31 08 D,1586.1147835866136
2019-01-31 09 D,1597.9525857491335
2019-01-31 10 D,1513.3309834049826
2019-01-31 11 D,1461.978120017984
2019-01-31 12 D,1277.6727130927866
2019-01-31 13 D,1125.1263185432354
2019-01-31 14 D,1084.8769171665977
2019-01-31 15 D,1043.097381518146
2019-01-31 16 D,1036.7243108241796
2019-01-31 17 D,1104.5839300132734
2019-01-31 18 D,1310.503955720702
2019-01-31 19 D,1555.1933958482743
2019-01-31 20 D,1621.8255142379894
2019-01-31 21 D,1589.1780088922383
2019-01-31 22 D,1542.6205444783905
2019-01-31 23 D,1432.2268861936548
2019-01-31 24 D,1315.1986652971584
2019-02-01 01 D,1159.3523265367876
2019-02-01 02 D,985.6261299928258
2019-02-01 03 D,905.5419727409468
2019-02-01 04 D,1028.468255933854
2019-02-01 05 D,1164.6047474543443
2019-02-01 06 D,1172.6976839603144
2019-02-01 07 D,1329.8821158922024
2019-02-01 08 D,1593.4932966451943
2019-02-01 09 D,1591.6035402438677
2019-02-01 10 D,1498.834132300084
2019-02-01 11 D,1456.7112501497145
2019-02-01 12 D,1267.6022574417511
2019-02-01 13 D,1122.4320648653243
2019-02-01 14 D,1081.8681930595417
2019-02-01 15 D,1043.3150847436698
2019-02-01 16 D,1039.1946756929196
2019-02-01 17 D,1101.651348094977
2019-02-01 18 D,1301.221908713359
2019-02-01 19 D,1550.1351837346415
2019-02-01 20 D,1599.4300090416402
2019-02-01 21 D,1558.3600828239664
2019-02-01 22 D,1485.921612556126
2019-02-01 23 D,1401.5247791074614
2019-02-01 24 D,1299.2443822497958
2019-02-02 01 D,1167.733240461133
2019-02-02 02 D,1008.0377802704627
2019-02-02 03 D,916.9170660014346
2019-02-02 04 D,1012.9335202073777
2019-02-02 05 D,1127.9326246895641
2019-02-02 06 D,1105.7263667840455
2019-02-02 07 D,1150.2862041015258
2019-02-02 08 D,1318.3206470170808
2019-02-02 09 D,1460.4384339591788
2019-02-02 10 D,1488.8444710292456
2019-02-02 11 D,1499.448969559483
2019-02-02 12 D,1319.715542837024
2019-02-02 13 D,1178.3722884717154
2019-02-02 14 D,1116.417332739024
2019-02-02 15 D,1076.7468138557813
2019-02-02 16 D,1070.158841333272
2019-02-02 17 D,1131.8191809744578
2019-02-02 18 D,1315.8395558494458
2019-02-02 19 D,1509.8449229998262
2019-02-02 20 D,1520.5165646096011
2019-02-02 21 D,1445.9535874099654
2019-02-02 22 D,1401.5407254917118
2019-02-02 23 D,1336.4841636117774
2019-02-02 24 D,1255.597102392509
2019-02-03 01 D,1141.0564866063999
2019-02-03 02 D,990.5526900054303
2019-02-03 03 D,909.3452986490377
2019-02-03 04 D,1003.2200715676854
2019-02-03 05 D,1106.6969812456643
2019-02-03 06 D,1063.0394627608403
2019-02-03 07 D,1090.6787869521604
2019-02-03 08 D,1256.8639398205034
2019-02-03 09 D,1421.9535652880656
2019-02-03 10 D,1463.8406821918202
2019-02-03 11 D,1457.543225930734
2019-02-03 12 D,1267.225196101017
2019-02-03 13 D,1136.9271800671784
2019-02-03 14 D,1080.7767632576015
2019-02-03 15 D,1038.9972151374031
2019-02-03 16 D,1047.4505325661196
2019-02-03 17 D,1130.4706418706985
2019-02-03 18 D,1304.1553255019714
2019-02-03 19 D,1499.833324753575
2019-02-03 20 D,1535.2561789919955
2019-02-03 21 D,1465.8379860101072
2019-02-03 22 D,1405.0523842456723
2019-02-03 23 D,1294.174906181613
2019-02-03 24 D,1194.6504310205785
2019-02-04 01 D,1040.0753668226546
2019-02-04 02 D,888.1103837501701
2019-02-04 03 D,826.3464257336896
2019-02-04 04 D,948.1239620680008
2019-02-04 05 D,1085.5961910540746
2019-02-04 06 D,1104.1733591061045
2019-02-04 07 D,1275.4796927304458
2019-02-04 08 D,1525.5223234286439
2019-02-04 09 D,1546.4286341198767
2019-02-04 10 D,1473.0553186096204
2019-02-04 11 D,1416.9554390958783
2019-02-04 12 D,1236.5074579488792
2019-02-04 13 D,1091.1716972858392
2019-02-04 14 D,1061.5525796287839
2019-02-04 15 D,1020.3635612165216
2019-02-04 16 D,1005.2722034602162
2019-02-04 17 D,1069.2208574702709
2019-02-04 18 D,1267.418789115345
2019-02-04 19 D,1513.1763559867854
2019-02-04 20 D,1607.4776797261213
2019-02-04 21 D,1585.1960679818621
2019-02-04 22 D,1530.6062179834435
2019-02-04 23 D,1411.7824626816846
2019-02-04 24 D,1287.9699547335172
2019-02-05 01 D,1133.7722641619987
2019-02-05 02 D,974.7196916077622
2019-02-05 03 D,909.5320966326823
2019-02-05 04 D,1025.455029300269
2019-02-05 05 D,1143.9803424125914
2019-02-05 06 D,1152.6361785778754
2019-02-05 07 D,1273.1059351387676
2019-02-05 08 D,1502.610419192219
2019-02-05 09 D,1542.1700460736556
2019-02-05 10 D,1469.1501251315203
2019-02-05 11 D,1411.026622160442
2019-02-05 12 D,1235.6466663975866
2019-02-05 13 D,1090.0231870071805
2019-02-05 14 D,1044.9966003009
2019-02-05 15 D,990.1050826100735
2019-02-05 16 D,968.7113702219459
2019-02-05 17 D,1030.8340443099817
2019-02-05 18 D,1229.693989068447
2019-02-05 19 D,1484.1627038246272
2019-02-05 20 D,1575.9930816057513
2019-02-05 21 D,1540.3042808243658
2019-02-05 22 D,1487.744319885188
2019-02-05 23 D,1372.6968515607068
2019-02-05 24 D,1262.899233432825
2019-02-06 01 D,1114.0042149078524
2019-02-06 02 D,950.3864192489151
2019-02-06 03 D,878.4669602092598
2019-02-06 04 D,988.2214169841643
2019-02-06 05 D,1113.1463618826297
2019-02-06 06 D,1114.84231775952
2019-02-06 07 D,1243.3573792863592
2019-02-06 08 D,1480.759215357139
2019-02-06 09 D,1502.1507617829138
2019-02-06 10 D,1445.0297301910325
2019-02-06 11 D,1414.914742924419
2019-02-06 12 D,1233.6253937345105
2019-02-06 13 D,1096.1629676635393
2019-02-06 14 D,1060.238832002871
2019-02-06 15 D,1028.7022343690633
2019-02-06 16 D,1014.1683825008101
2019-02-06 17 D,1073.8864941134555
2019-02-06 18 D,1279.5643625060131
2019-02-06 19 D,1503.8939027405484
2019-02-06 20 D,1578.7031921040639
2019-02-06 21 D,1531.6985627710055
2019-02-06 22 D,1478.4338068363454
2019-02-06 23 D,1366.554865748459
2019-02-06 24 D,1256.4608501951661
2019-02-07 01 D,1095.3889859567907
2019-02-07 02 D,923.7863394521551
2019-02-07 03 D,850.1211235851605
2019-02-07 04 D,963.8385139083667
2019-02-07 05 D,1091.1815480467344
2019-02-07 06 D,1113.9561564185924
2019-02-07 07 D,1303.9247511798517
2019-02-07 08 D,1565.4469938534548
2019-02-07 09 D,1543.8172585079637
2019-02-07 10 D,1452.202968734673
2019-02-07 11 D,1404.6821005798843
2019-02-07 12 D,1240.620591435867
2019-02-07 13 D,1097.1596579953227
2019-02-07 14 D,1061.1860634255563
2019-02-07 15 D,1018.2810962907215
2019-02-07 16 D,1011.2246707594667
2019-02-07 17 D,1073.3521204670997
2019-02-07 18 D,1284.7367839486133
2019-02-07 19 D,1544.348210675404
2019-02-07 20 D,1622.69281693713
2019-02-07 21 D,1607.605214946153
2019-02-07 22 D,1564.1662625165916
2019-02-07 23 D,1453.2936900786046
2019-02-07 24 D,1328.4234033529183
2019-02-08 01 D,1164.1843829402806
2019-02-08 02 D,991.4689157555977
2019-02-08 03 D,906.5912451062652
2019-02-08 04 D,1015.8479788717164
2019-02-08 05 D,1154.2131721124779
2019-02-08 06 D,1175.2492421233815
2019-02-08 07 D,1347.6159245336642
2019-02-08 08 D,1593.0988484410275
2019-02-08 09 D,1576.2641009856636
2019-02-08 10 D,1477.8716702940592
2019-02-08 11 D,1423.2385453855213
2019-02-08 12 D,1241.8056375736246
2019-02-08 13 D,1105.8873887478883
2019-02-08 14 D,1065.5587422456795
2019-02-08 15 D,1031.5581572649903
2019-02-08 16 D,1010.6475974474478
2019-02-08 17 D,1061.788102579721
2019-02-08 18 D,1246.1982274264092
2019-02-08 19 D,1481.3225599732068
2019-02-08 20 D,1537.614283012006
2019-02-08 21 D,1498.8709438977326
2019-02-08 22 D,1432.7592724738124
2019-02-08 23 D,1354.1138082934501
2019-02-08 24 D,1263.738057787616
2019-02-09 01 D,1145.7944559912976
2019-02-09 02 D,986.0599074250154
2019-02-09 03 D,902.0134637811971
2019-02-09 04 D,989.7716176110355
2019-02-09 05 D,1098.9891741559024
2019-02-09 06 D,1082.1876416168284
2019-02-09 07 D,1137.2668252431645
2019-02-09 08 D,1305.2216576037586
2019-02-09 09 D,1449.7431080276492
2019-02-09 10 D,1471.5484437518871
2019-02-09 11 D,1473.671983832212
2019-02-09 12 D,1289.4512456735742
2019-02-09 13 D,1141.3967945912264
2019-02-09 14 D,1081.7440839036583
2019-02-09 15 D,1040.8568258853388
2019-02-09 16 D,1034.1454812442144
2019-02-09 17 D,1090.392178867324
2019-02-09 18 D,1261.7556818577145
2019-02-09 19 D,1443.309599144069
2019-02-09 20 D,1445.9057161716082
2019-02-09 21 D,1376.1607249131628
2019-02-09 22 D,1333.1994857565646
2019-02-09 23 D,1277.6188636328516
2019-02-09 24 D,1202.7625132374524
2019-02-10 01 D,1096.0175635493852
2019-02-10 02 D,947.4612364382872
2019-02-10 03 D,867.9873355149966
2019-02-10 04 D,960.6871617193046
2019-02-10 05 D,1058.8118552140838
2019-02-10 06 D,1008.5495103232793
2019-02-10 07 D,1041.2673422124474
2019-02-10 08 D,1201.109193603321
2019-02-10 09 D,1363.5410836344483
2019-02-10 10 D,1403.7366541723998
2019-02-10 11 D,1403.7043140350756
2019-02-10 12 D,1208.4586402146074
2019-02-10 13 D,1085.120641168085
2019-02-10 14 D,1036.24961902152
2019-02-10 15 D,995.4575926794095
2019-02-10 16 D,998.6385349522359
2019-02-10 17 D,1076.7974914731506
2019-02-10 18 D,1266.2256255686736
2019-02-10 19 D,1476.9031939215342
2019-02-10 20 D,1520.5745326220178
2019-02-10 21 D,1451.725997268994
2019-02-10 22 D,1392.7857453470674
2019-02-10 23 D,1287.2093493341874
2019-02-10 24 D,1178.6727422339386
2019-02-11 01 D,1021.5207939424042
2019-02-11 02 D,855.7656879492714
2019-02-11 03 D,800.4514919484684
2019-02-11 04 D,943.0993174487998
2019-02-11 05 D,1067.4201387141488
2019-02-11 06 D,1070.376470379234
2019-02-11 07 D,1262.9873355956756
2019-02-11 08 D,1511.172487798641
2019-02-11 09 D,1492.859355131849
2019-02-11 10 D,1419.351422555998
2019-02-11 11 D,1361.2285394528767
2019-02-11 12 D,1190.1447358108553
2019-02-11 13 D,1050.0507912370595
2019-02-11 14 D,1026.7921755418267
2019-02-11 15 D,978.0236291321611
2019-02-11 16 D,967.258581180256
2019-02-11 17 D,1022.0560426138369
2019-02-11 18 D,1205.7786678201178
2019-02-11 19 D,1467.1988704121386
2019-02-11 20 D,1570.0603904680108
2019-02-11 21 D,1559.0770443010992
2019-02-11 22 D,1507.8247196409895
2019-02-11 23 D,1391.4183743256476
2019-02-11 24 D,1268.6211556648946
2019-02-12 01 D,1096.031598876179
2019-02-12 02 D,932.6991605873111
2019-02-12 03 D,859.2874634929635
2019-02-12 04 D,978.8641848214199
2019-02-12 05 D,1107.164503751491
2019-02-12 06 D,1119.3299895449522
2019-02-12 07 D,1292.274093922595
2019-02-12 08 D,1551.3297382510652
2019-02-12 09 D,1537.5716785782706
2019-02-12 10 D,1449.7294453413201
2019-02-12 11 D,1401.4991882488057
2019-02-12 12 D,1221.0067876043822
2019-02-12 13 D,1079.4075106850592
2019-02-12 14 D,1054.4916625495616
2019-02-12 15 D,1019.7700273529298
2019-02-12 16 D,1009.9179660639765
2019-02-12 17 D,1074.6633382967634
2019-02-12 18 D,1267.0582949529053
2019-02-12 19 D,1501.6704868957547
2019-02-12 20 D,1588.4280139634177
2019-02-12 21 D,1562.4732734435702
2019-02-12 22 D,1523.8176067032687
2019-02-12 23 D,1406.4984712004293
2019-02-12 24 D,1295.0637857644274
2019-02-13 01 D,1130.6290186869378
2019-02-13 02 D,959.3280386023151
2019-02-13 03 D,880.9864755692488
2019-02-13 04 D,993.8647571444372
2019-02-13 05 D,1119.766472242834
2019-02-13 06 D,1130.110243482416
2019-02-13 07 D,1299.3017184041162
2019-02-13 08 D,1554.3964013178543
2019-02-13 09 D,1538.837700006975
2019-02-13 10 D,1447.9899634746942
2019-02-13 11 D,1400.048318704799
2019-02-13 12 D,1220.8543008487236
2019-02-13 13 D,1075.5066955680254
2019-02-13 14 D,1037.5233182011011
2019-02-13 15 D,1002.2366061019366
2019-02-13 16 D,988.5104995671682
2019-02-13 17 D,1046.2068678326182
2019-02-13 18 D,1250.8105156002068
2019-02-13 19 D,1471.6665445696096
2019-02-13 20 D,1554.6238732037655
2019-02-13 21 D,1519.4290151448504
2019-02-13 22 D,1479.6838710725724
2019-02-13 23 D,1364.228841493342
2019-02-13 24 D,1251.0725091069626
2019-02-14 01 D,1095.9590126273115
2019-02-14 02 D,927.3724987391327
2019-02-14 03 D,858.0929475131716
2019-02-14 04 D,971.8657377202261
2019-02-14 05 D,1106.2452495032803
2019-02-14 06 D,1108.699495009848
2019-02-14 07 D,1289.823730811555
2019-02-14 08 D,1552.2725513631785
2019-02-14 09 D,1509.1385162355618
2019-02-14 10 D,1424.4664001576289
2019-02-14 11 D,1379.5973552055234
2019-02-14 12 D,1204.8311186533483
2019-02-14 13 D,1072.2035831956657
2019-02-14 14 D,1038.163392829108
2019-02-14 15 D,999.0809207400409
2019-02-14 16 D,990.5832036186529
2019-02-14 17 D,1056.7515759092576
2019-02-14 18 D,1279.162815557214
2019-02-14 19 D,1538.586471713191
2019-02-14 20 D,1624.574780153912
2019-02-14 21 D,1594.2067824512183
2019-02-14 22 D,1536.8465207347344
2019-02-14 23 D,1426.7364264285502
2019-02-14 24 D,1305.613945968593
2019-02-15 01 D,1141.5355567678284
2019-02-15 02 D,968.5961118281845
2019-02-15 03 D,888.1010924823728
2019-02-15 04 D,1007.2892840876696
2019-02-15 05 D,1140.7486427280278
2019-02-15 06 D,1144.0496545469819
2019-02-15 07 D,1304.4512123213485
2019-02-15 08 D,1572.659758693662
2019-02-15 09 D,1525.6135603705807
2019-02-15 10 D,1407.0600979876667
2019-02-15 11 D,1364.6310210168404
2019-02-15 12 D,1186.4797506971104
2019-02-15 13 D,1060.1817372521705
2019-02-15 14 D,1019.9351968162161
2019-02-15 15 D,978.2177081847999
2019-02-15 16 D,967.8238376390212
2019-02-15 17 D,1023.415528598749
2019-02-15 18 D,1214.9811283310423
2019-02-15 19 D,1469.6691263940138
2019-02-15 20 D,1545.0104773778128
2019-02-15 21 D,1508.3531392689747
2019-02-15 22 D,1435.5168925081553
2019-02-15 23 D,1358.6382530677063
2019-02-15 24 D,1261.3652421399383
2019-02-16 01 D,1131.0679058974715
2019-02-16 02 D,966.7794447616786
2019-02-16 03 D,874.1838237305822
2019-02-16 04 D,971.716078875013
2019-02-16 05 D,1090.0537243269025
2019-02-16 06 D,1055.0827890781104
2019-02-16 07 D,1109.72195289273
2019-02-16 08 D,1288.4028458477114
2019-02-16 09 D,1410.933501477518
2019-02-16 10 D,1424.8304881858144
2019-02-16 11 D,1422.1769661765293
2019-02-16 12 D,1246.0447376547975
2019-02-16 13 D,1116.5731920657522
2019-02-16 14 D,1057.460708194336
2019-02-16 15 D,1021.1477204328612
2019-02-16 16 D,1010.6149407034508
2019-02-16 17 D,1063.014220952257
2019-02-16 18 D,1235.724263574658
2019-02-16 19 D,1430.8346779508388
2019-02-16 20 D,1451.9430497249891
2019-02-16 21 D,1378.9794046294246
2019-02-16 22 D,1330.9562185456757
2019-02-16 23 D,1270.7269077212502
2019-02-16 24 D,1197.768958718762
2019-02-17 01 D,1087.7640911910644
2019-02-17 02 D,933.5059157864346
2019-02-17 03 D,855.7454991003925
2019-02-17 04 D,953.577377452388
2019-02-17 05 D,1054.4339826893658
2019-02-17 06 D,996.6258008579312
2019-02-17 07 D,1028.2257666011217
2019-02-17 08 D,1202.8071095728194
2019-02-17 09 D,1358.192571334753
2019-02-17 10 D,1383.0260274468442
2019-02-17 11 D,1368.8578459801156
2019-02-17 12 D,1177.7893151120793
2019-02-17 13 D,1053.5046666376027
2019-02-17 14 D,1000.8273543403145
2019-02-17 15 D,960.1395628644219
2019-02-17 16 D,960.3030873754665
2019-02-17 17 D,1032.629293317347
2019-02-17 18 D,1200.6048638742848
2019-02-17 19 D,1413.1410981194751
2019-02-17 20 D,1452.0432894882335
2019-02-17 21 D,1379.4198925084524
2019-02-17 22 D,1328.5875834437797
2019-02-17 23 D,1225.4368987031594
2019-02-17 24 D,1126.4345228959312
2019-02-18 01 D,972.9196871914339
2019-02-18 02 D,811.877011178571
2019-02-18 03 D,753.8566785843518
2019-02-18 04 D,890.3024937937336
2019-02-18 05 D,1019.0245719757106
2019-02-18 06 D,1022.8148683462193
2019-02-18 07 D,1215.6553241870683
2019-02-18 08 D,1467.1118666652822
2019-02-18 09 D,1447.7823348443599
2019-02-18 10 D,1374.7211432114827
2019-02-18 11 D,1321.6480519556862
2019-02-18 12 D,1153.143872287173
2019-02-18 13 D,1022.1937277497765
2019-02-18 14 D,993.7672561669488
2019-02-18 15 D,945.7520498026335
2019-02-18 16 D,925.0688126755056
2019-02-18 17 D,978.3421221938595
2019-02-18 18 D,1170.0332384320684
2019-02-18 19 D,1418.791834686746
2019-02-18 20 D,1524.4990140243342
2019-02-18 21 D,1500.8992455391667
2019-02-18 22 D,1439.911558689396
2019-02-18 23 D,1324.5368345969337
2019-02-18 24 D,1213.601138976393
2019-02-19 01 D,1054.4544757925285
2019-02-19 02 D,887.5593057944299
2019-02-19 03 D,817.1461860369296
2019-02-19 04 D,933.2764144001758
2019-02-19 05 D,1054.378149728013
2019-02-19 06 D,1057.6787328180185
2019-02-19 07 D,1233.9041064535495
2019-02-19 08 D,1482.136337309465
2019-02-19 09 D,1453.7624755818879
2019-02-19 10 D,1362.5359163807043
2019-02-19 11 D,1306.2153774847457
2019-02-19 12 D,1139.4907374914897
